loss,mape,val_loss,val_mape
0.036428388208150864,309475.96875,0.0108076436445117,909024.625
0.015874074772000313,154719.65625,0.00396254938095808,380527.875
0.013026842847466469,152794.296875,0.00515509769320488,543093.0
0.011720520444214344,108799.09375,0.004081960301846266,318214.9375
0.009606138803064823,118009.8359375,0.0030643967911601067,462339.125
0.009293285198509693,139249.046875,0.008486547507345676,237597.59375
0.007895129732787609,165788.9375,0.005626739002764225,578294.5
0.006570193450897932,134849.15625,0.0030901418067514896,374578.21875
0.006251848768442869,142289.828125,0.008299067616462708,247035.6875
0.006381433457136154,128295.859375,0.004853543359786272,282705.5625
0.005761428270488977,122998.9375,0.0034027057699859142,517584.21875
0.005073507782071829,136055.234375,0.003383365459740162,317779.65625
0.004594891332089901,125389.96875,0.0039169397205114365,508137.28125
0.004410289227962494,120117.078125,0.002514987951144576,339752.5625
0.004022011999040842,124612.1796875,0.002200110349804163,372540.78125
0.003872853936627507,127807.2734375,0.00210659415461123,355332.21875
0.0037816904950886965,122830.109375,0.0022223228588700294,294282.28125
0.0034052524715662003,127285.5,0.002644831081852317,253070.859375
0.0035152698401361704,112037.4140625,0.002163320081308484,340960.40625
0.003348563564941287,116133.7578125,0.00274634244851768,221648.90625
0.003047254169359803,110453.2890625,0.004389622714370489,175487.828125
0.0032115369103848934,103999.3828125,0.0019583862740546465,304946.25
0.002979660639539361,92311.515625,0.001942310482263565,283209.4375
0.00302156456746161,98696.3203125,0.0019340172875672579,272166.1875
0.0028510650154203176,100213.8203125,0.001980987610295415,248609.859375
0.0029627650510519743,110822.5390625,0.002066410146653652,312805.28125
0.0027948373463004827,89597.390625,0.0018860739655792713,245470.625
0.002840210683643818,95342.0703125,0.003647369099780917,424238.1875
0.0027844617143273354,106020.1796875,0.0018829883774742484,235779.953125
0.002699810778722167,91900.4921875,0.002642920706421137,318358.21875
0.002793616149574518,105019.5625,0.002223651623353362,168934.59375
0.002705780090764165,89259.1328125,0.0026570295449346304,151798.5
0.0027382366824895144,92897.125,0.0026995702646672726,354393.78125
0.0027117992285639048,106475.421875,0.001957570668309927,239423.625
0.002669042441993952,106034.8984375,0.0019566251430660486,171649.96875
0.0026257969439029694,82531.859375,0.002455722074955702,137664.328125
0.0027377477381378412,99700.2578125,0.0025427471846342087,330074.375
0.0026493004988878965,87139.9296875,0.0020354250445961952,158583.296875
0.002511020516976714,93767.203125,0.0022002444602549076,252905.28125
0.0026213773526251316,84408.265625,0.0019594267942011356,262101.875
0.002645110711455345,98662.5625,0.0019253939390182495,220741.84375
0.002613191958516836,84874.3984375,0.0018145291833207011,184716.375
0.002515374217182398,98804.90625,0.0018361812690272927,200949.875
0.002576746977865696,80629.796875,0.001974221784621477,221220.734375
0.0023901150561869144,100654.6953125,0.0019888642709702253,146306.1875
0.0024843516293913126,101181.7421875,0.0023694364354014397,293881.25
0.00257577165029943,104124.1953125,0.003198859514668584,99403.6796875
0.002510518068447709,85726.6953125,0.00243118847720325,109114.9140625
0.002503659576177597,87798.15625,0.0024643472861498594,256752.21875
0.0024859202094376087,88822.03125,0.0017764806980267167,180361.859375
