loss,mape,val_loss,val_mape
0.03829250484704971,499120.375,0.035923659801483154,137629.28125
0.019995057955384254,294323.4375,0.016013961285352707,134596.4375
0.012913594953715801,267389.90625,0.011261466890573502,74753.2578125
0.009231295436620712,176533.796875,0.0079568512737751,113301.421875
0.007842195220291615,163723.8125,0.013588347472250462,24790.2265625
0.007190907374024391,151656.984375,0.004934385418891907,140649.546875
0.006212166044861078,140382.875,0.0040994612500071526,87540.625
0.005480632185935974,113056.2109375,0.004505298100411892,47759.25
0.005330204963684082,116506.3046875,0.004224169999361038,117046.9375
0.00460019800812006,120121.09375,0.004313742741942406,47337.58203125
0.00449605705216527,120742.6171875,0.003984369337558746,128819.1640625
0.004068709909915924,124651.9765625,0.004123291000723839,133984.9375
0.00405410910025239,111292.96875,0.00449150986969471,105423.1015625
0.0038230177015066147,116960.734375,0.0037223862018436193,54410.67578125
0.0037827349733561277,109577.5078125,0.004748449195176363,40660.16796875
0.0037762345746159554,114456.03125,0.004313723649829626,117766.9375
0.0036618926096707582,114246.4296875,0.0030466755852103233,55992.86328125
0.0035658758133649826,97767.9375,0.0032641985453665257,71290.765625
0.0035363000351935625,99377.6796875,0.002977263880893588,40688.28125
0.003473579650744796,108529.3671875,0.0029502150136977434,85403.2265625
0.0033776555210351944,105448.7265625,0.002913358388468623,44870.90234375
0.0034098695032298565,104295.3671875,0.0029442233499139547,60045.55078125
0.0032910918816924095,101439.140625,0.0030069220811128616,65477.80859375
0.0033305243123322725,103246.6171875,0.0035131920594722033,52788.1015625
0.00322978594340384,101000.2265625,0.003581353696063161,50228.98046875
0.0032177139073610306,92077.46875,0.003030312480404973,24265.16015625
0.003227380570024252,107241.0625,0.0031740940175950527,31194.556640625
0.00322247133590281,101784.921875,0.0026849196292459965,52508.77734375
0.003153191413730383,79542.546875,0.002972166985273361,18596.79296875
0.0031871460378170013,94427.671875,0.0028178743086755276,46243.37890625
0.0031097992323338985,100610.1171875,0.0036075832322239876,23719.24609375
0.003126179100945592,98306.7109375,0.0030470951460301876,35275.3359375
0.0031065691728144884,111448.328125,0.002804015064612031,62330.23046875
0.003073928877711296,89784.3984375,0.002689386485144496,40226.60546875
0.0030965132173150778,100598.046875,0.0026984664145857096,50081.14453125
0.00313976570032537,104964.5703125,0.0031854375265538692,59773.5625
0.003037414513528347,101916.5390625,0.002948876703158021,23720.626953125
0.003051459090784192,87815.515625,0.002969180466607213,14428.4482421875
0.003050639294087887,88056.125,0.003073807805776596,72671.265625
0.0030551953241229057,94886.296875,0.0026913818437606096,33631.5859375
0.003014825051650405,101855.5234375,0.0026315345894545317,45737.62890625
0.0029941413085907698,88094.375,0.0027212630957365036,42552.23046875
0.003000084776431322,88611.796875,0.002764543518424034,28572.546875
0.0029826269019395113,92612.6953125,0.002916488330811262,19227.76953125
0.0030016249511390924,92190.6328125,0.0028219192754477262,29104.701171875
0.0029685881454497576,88482.1875,0.002944431034848094,48680.16796875
0.002977261785417795,106117.375,0.002861050656065345,40810.29296875
0.002952766604721546,97151.78125,0.0026828201953321695,35700.21484375
0.002953869290649891,93516.9375,0.0026297469157725573,44767.32421875
0.0029252192471176386,88973.3515625,0.0027891015633940697,44582.91796875
