5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,11,1,100,3812
1/10/2006 0:15,16,1,100,3812
1/10/2006 0:30,26,1,100,3812
1/10/2006 0:45,10,1,100,3812
1/10/2006 1:00,14,1,100,3812
1/10/2006 1:15,2,1,100,3812
1/10/2006 1:30,4,1,100,3812
1/10/2006 1:45,7,1,100,3812
1/10/2006 2:00,5,1,100,3812
1/10/2006 2:15,3,1,100,3812
1/10/2006 2:30,6,1,100,3812
1/10/2006 2:45,2,1,100,3812
1/10/2006 3:00,3,1,100,3812
1/10/2006 3:15,3,1,100,3812
1/10/2006 3:30,5,1,100,3812
1/10/2006 3:45,2,1,100,3812
1/10/2006 4:00,0,1,100,3812
1/10/2006 4:15,4,1,100,3812
1/10/2006 4:30,3,1,100,3812
1/10/2006 4:45,9,1,100,3812
1/10/2006 5:00,4,1,100,3812
1/10/2006 5:15,2,1,100,3812
1/10/2006 5:30,6,1,100,3812
1/10/2006 5:45,3,1,100,3812
1/10/2006 6:00,2,1,100,3812
1/10/2006 6:15,9,1,100,3812
1/10/2006 6:30,24,1,100,3812
1/10/2006 6:45,10,1,100,3812
1/10/2006 7:00,14,1,100,3812
1/10/2006 7:15,18,1,100,3812
1/10/2006 7:30,23,1,100,3812
1/10/2006 7:45,22,1,100,3812
1/10/2006 8:00,23,1,100,3812
1/10/2006 8:15,24,1,100,3812
1/10/2006 8:30,39,1,100,3812
1/10/2006 8:45,46,1,100,3812
1/10/2006 9:00,34,1,100,3812
1/10/2006 9:15,60,1,100,3812
1/10/2006 9:30,63,1,100,3812
1/10/2006 9:45,93,1,100,3812
1/10/2006 10:00,106,1,100,3812
1/10/2006 10:15,91,1,100,3812
1/10/2006 10:30,85,1,100,3812
1/10/2006 10:45,89,1,100,3812
1/10/2006 11:00,88,1,100,3812
1/10/2006 11:15,74,1,100,3812
1/10/2006 11:30,169,1,100,3812
1/10/2006 11:45,122,1,100,3812
1/10/2006 12:00,93,1,100,3812
1/10/2006 12:15,86,1,100,3812
1/10/2006 12:30,109,1,100,3812
1/10/2006 12:45,89,1,100,3812
1/10/2006 13:00,127,1,100,3812
1/10/2006 13:15,92,1,100,3812
1/10/2006 13:30,135,1,100,3812
1/10/2006 13:45,130,1,100,3812
1/10/2006 14:00,115,1,100,3812
1/10/2006 14:15,86,1,100,3812
1/10/2006 14:30,91,1,100,3812
1/10/2006 14:45,121,1,100,3812
1/10/2006 15:00,71,1,100,3812
1/10/2006 15:15,104,1,100,3812
1/10/2006 15:30,90,1,100,3812
1/10/2006 15:45,117,1,100,3812
1/10/2006 16:00,86,1,100,3812
1/10/2006 16:15,74,1,100,3812
1/10/2006 16:30,90,1,100,3812
1/10/2006 16:45,75,1,100,3812
1/10/2006 17:00,69,1,100,3812
1/10/2006 17:15,95,1,100,3812
