5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,40,1,100,4263
1/10/2006 0:15,54,1,100,4263
1/10/2006 0:30,38,1,100,4263
1/10/2006 0:45,32,1,100,4263
1/10/2006 1:00,30,1,100,4263
1/10/2006 1:15,24,1,100,4263
1/10/2006 1:30,13,1,100,4263
1/10/2006 1:45,20,1,100,4263
1/10/2006 2:00,12,1,100,4263
1/10/2006 2:15,23,1,100,4263
1/10/2006 2:30,19,1,100,4263
1/10/2006 2:45,9,1,100,4263
1/10/2006 3:00,14,1,100,4263
1/10/2006 3:15,12,1,100,4263
1/10/2006 3:30,10,1,100,4263
1/10/2006 3:45,9,1,100,4263
1/10/2006 4:00,14,1,100,4263
1/10/2006 4:15,8,1,100,4263
1/10/2006 4:30,5,1,100,4263
1/10/2006 4:45,13,1,100,4263
1/10/2006 5:00,8,1,100,4263
1/10/2006 5:15,13,1,100,4263
1/10/2006 5:30,16,1,100,4263
1/10/2006 5:45,17,1,100,4263
1/10/2006 6:00,10,1,100,4263
1/10/2006 6:15,28,1,100,4263
1/10/2006 6:30,25,1,100,4263
1/10/2006 6:45,32,1,100,4263
1/10/2006 7:00,34,1,100,4263
1/10/2006 7:15,46,1,100,4263
1/10/2006 7:30,44,1,100,4263
1/10/2006 7:45,52,1,100,4263
1/10/2006 8:00,45,1,100,4263
1/10/2006 8:15,62,1,100,4263
1/10/2006 8:30,89,1,100,4263
1/10/2006 8:45,91,1,100,4263
1/10/2006 9:00,87,1,100,4263
1/10/2006 9:15,111,1,100,4263
1/10/2006 9:30,120,1,100,4263
1/10/2006 9:45,143,1,100,4263
1/10/2006 10:00,152,1,100,4263
1/10/2006 10:15,153,1,100,4263
1/10/2006 10:30,163,1,100,4263
1/10/2006 10:45,183,1,100,4263
1/10/2006 11:00,143,1,100,4263
1/10/2006 11:15,167,1,100,4263
1/10/2006 11:30,166,1,100,4263
1/10/2006 11:45,193,1,100,4263
