5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,43,1,100,2846
1/10/2006 0:15,33,1,100,2846
1/10/2006 0:30,34,1,100,2846
1/10/2006 0:45,33,1,100,2846
1/10/2006 1:00,24,1,100,2846
1/10/2006 1:15,25,1,100,2846
1/10/2006 1:30,19,1,100,2846
1/10/2006 1:45,15,1,100,2846
1/10/2006 2:00,18,1,100,2846
1/10/2006 2:15,16,1,100,2846
1/10/2006 2:30,20,1,100,2846
1/10/2006 2:45,13,1,100,2846
1/10/2006 3:00,13,1,100,2846
1/10/2006 3:15,12,1,100,2846
1/10/2006 3:30,14,1,100,2846
1/10/2006 3:45,10,1,100,2846
1/10/2006 4:00,16,1,100,2846
1/10/2006 4:15,17,1,100,2846
1/10/2006 4:30,16,1,100,2846
1/10/2006 4:45,5,1,100,2846
1/10/2006 5:00,7,1,100,2846
1/10/2006 5:15,12,1,100,2846
1/10/2006 5:30,7,1,100,2846
1/10/2006 5:45,8,1,100,2846
1/10/2006 6:00,9,1,100,2846
1/10/2006 6:15,6,1,100,2846
1/10/2006 6:30,5,1,100,2846
1/10/2006 6:45,11,1,100,2846
1/10/2006 7:00,13,1,100,2846
1/10/2006 7:15,13,1,100,2846
1/10/2006 7:30,6,1,100,2846
1/10/2006 7:45,10,1,100,2846
1/10/2006 8:00,10,1,100,2846
1/10/2006 8:15,14,1,100,2846
1/10/2006 8:30,18,1,100,2846
1/10/2006 8:45,23,1,100,2846
1/10/2006 9:00,25,1,100,2846
1/10/2006 9:15,28,1,100,2846
1/10/2006 9:30,37,1,100,2846
1/10/2006 9:45,33,1,100,2846
1/10/2006 10:00,42,1,100,2846
1/10/2006 10:15,37,1,100,2846
1/10/2006 10:30,37,1,100,2846
1/10/2006 10:45,48,1,100,2846
1/10/2006 11:00,45,1,100,2846
1/10/2006 11:15,47,1,100,2846
1/10/2006 11:30,60,1,100,2846
1/10/2006 11:45,59,1,100,2846
1/10/2006 12:00,41,1,100,2846
1/10/2006 12:15,70,1,100,2846
1/10/2006 12:30,58,1,100,2846
1/10/2006 12:45,54,1,100,2846
1/10/2006 13:00,72,1,100,2846
1/10/2006 13:15,50,1,100,2846
1/10/2006 13:30,64,1,100,2846
1/10/2006 13:45,53,1,100,2846
1/10/2006 14:00,52,1,100,2846
1/10/2006 14:15,60,1,100,2846
1/10/2006 14:30,62,1,100,2846
1/10/2006 14:45,60,1,100,2846
1/10/2006 15:00,63,1,100,2846
1/10/2006 15:15,66,1,100,2846
1/10/2006 15:30,86,1,100,2846
1/10/2006 15:45,86,1,100,2846
1/10/2006 16:00,52,1,100,2846
1/10/2006 16:15,82,1,100,2846
1/10/2006 16:30,67,1,100,2846
1/10/2006 16:45,82,1,100,2846
1/10/2006 17:00,79,1,100,2846
1/10/2006 17:15,96,1,100,2846
1/10/2006 17:30,78,1,100,2846
1/10/2006 17:45,65,1,100,2846
1/10/2006 18:00,82,1,100,2846
1/10/2006 18:15,70,1,100,2846
1/10/2006 18:30,63,1,100,2846
1/10/2006 18:45,66,1,100,2846
1/10/2006 19:00,49,1,100,2846
1/10/2006 19:15,72,1,100,2846
1/10/2006 19:30,65,1,100,2846
1/10/2006 19:45,50,1,100,2846
1/10/2006 20:00,30,1,100,2846
1/10/2006 20:15,48,1,100,2846
1/10/2006 20:30,33,1,100,2846
1/10/2006 20:45,36,1,100,2846
1/10/2006 21:00,47,1,100,2846
1/10/2006 21:15,46,1,100,2846
1/10/2006 21:30,43,1,100,2846
1/10/2006 21:45,46,1,100,2846
1/10/2006 22:00,33,1,100,2846
1/10/2006 22:15,26,1,100,2846
1/10/2006 22:30,28,1,100,2846
1/10/2006 22:45,23,1,100,2846
1/10/2006 23:00,15,1,100,2846
1/10/2006 23:15,18,1,100,2846
1/10/2006 23:30,22,1,100,2846
1/10/2006 23:45,15,1,100,2846
2/10/2006 0:00,16,1,100,2846
2/10/2006 0:15,9,1,100,2846
2/10/2006 0:30,14,1,100,2846
2/10/2006 0:45,9,1,100,2846
2/10/2006 1:00,7,1,100,2846
2/10/2006 1:15,4,1,100,2846
2/10/2006 1:30,5,1,100,2846
2/10/2006 1:45,8,1,100,2846
2/10/2006 2:00,4,1,100,2846
2/10/2006 2:15,2,1,100,2846
2/10/2006 2:30,7,1,100,2846
2/10/2006 2:45,1,1,100,2846
2/10/2006 3:00,4,1,100,2846
2/10/2006 3:15,3,1,100,2846
2/10/2006 3:30,3,1,100,2846
2/10/2006 3:45,4,1,100,2846
2/10/2006 4:00,4,1,100,2846
2/10/2006 4:15,5,1,100,2846
2/10/2006 4:30,1,1,100,2846
2/10/2006 4:45,2,1,100,2846
2/10/2006 5:00,2,1,100,2846
2/10/2006 5:15,2,1,100,2846
2/10/2006 5:30,3,1,100,2846
2/10/2006 5:45,12,1,100,2846
2/10/2006 6:00,12,1,100,2846
2/10/2006 6:15,9,1,100,2846
2/10/2006 6:30,27,1,100,2846
2/10/2006 6:45,21,1,100,2846
2/10/2006 7:00,42,1,100,2846
2/10/2006 7:15,37,1,100,2846
2/10/2006 7:30,36,1,100,2846
2/10/2006 7:45,54,1,100,2846
2/10/2006 8:00,53,1,100,2846
2/10/2006 8:15,66,1,100,2846
2/10/2006 8:30,70,1,100,2846
2/10/2006 8:45,45,1,100,2846
