5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,78,1,100,4035
1/10/2006 0:15,101,1,100,4035
1/10/2006 0:30,61,1,100,4035
1/10/2006 0:45,67,1,100,4035
1/10/2006 1:00,58,1,100,4035
1/10/2006 1:15,35,1,100,4035
1/10/2006 1:30,51,1,100,4035
1/10/2006 1:45,38,1,100,4035
1/10/2006 2:00,35,1,100,4035
1/10/2006 2:15,29,1,100,4035
1/10/2006 2:30,25,1,100,4035
1/10/2006 2:45,25,1,100,4035
1/10/2006 3:00,19,1,100,4035
1/10/2006 3:15,25,1,100,4035
1/10/2006 3:30,19,1,100,4035
1/10/2006 3:45,14,1,100,4035
1/10/2006 4:00,16,1,100,4035
1/10/2006 4:15,19,1,100,4035
1/10/2006 4:30,21,1,100,4035
1/10/2006 4:45,17,1,100,4035
1/10/2006 5:00,21,1,100,4035
1/10/2006 5:15,27,1,100,4035
1/10/2006 5:30,41,1,100,4035
1/10/2006 5:45,36,1,100,4035
1/10/2006 6:00,46,1,100,4035
1/10/2006 6:15,61,1,100,4035
1/10/2006 6:30,63,1,100,4035
1/10/2006 6:45,77,1,100,4035
1/10/2006 7:00,67,1,100,4035
1/10/2006 7:15,61,1,100,4035
1/10/2006 7:30,64,1,100,4035
1/10/2006 7:45,73,1,100,4035
1/10/2006 8:00,79,1,100,4035
1/10/2006 8:15,86,1,100,4035
1/10/2006 8:30,133,1,100,4035
1/10/2006 8:45,114,1,100,4035
1/10/2006 9:00,134,1,100,4035
1/10/2006 9:15,137,1,100,4035
1/10/2006 9:30,162,1,100,4035
1/10/2006 9:45,193,1,100,4035
1/10/2006 10:00,188,1,100,4035
1/10/2006 10:15,180,1,100,4035
1/10/2006 10:30,198,1,100,4035
1/10/2006 10:45,198,1,100,4035
1/10/2006 11:00,187,1,100,4035
1/10/2006 11:15,189,1,100,4035
1/10/2006 11:30,186,1,100,4035
1/10/2006 11:45,189,1,100,4035
1/10/2006 12:00,192,1,100,4035
1/10/2006 12:15,216,1,100,4035
1/10/2006 12:30,189,1,100,4035
1/10/2006 12:45,229,1,100,4035
1/10/2006 13:00,182,1,100,4035
1/10/2006 13:15,178,1,100,4035
1/10/2006 13:30,228,1,100,4035
1/10/2006 13:45,226,1,100,4035
1/10/2006 14:00,194,1,100,4035
1/10/2006 14:15,221,1,100,4035
1/10/2006 14:30,179,1,100,4035
1/10/2006 14:45,200,1,100,4035
1/10/2006 15:00,152,1,100,4035
1/10/2006 15:15,183,1,100,4035
1/10/2006 15:30,196,1,100,4035
1/10/2006 15:45,160,1,100,4035
1/10/2006 16:00,170,1,100,4035
1/10/2006 16:15,188,1,100,4035
1/10/2006 16:30,163,1,100,4035
1/10/2006 16:45,187,1,100,4035
1/10/2006 17:00,189,1,100,4035
1/10/2006 17:15,217,1,100,4035
1/10/2006 17:30,217,1,100,4035
1/10/2006 17:45,179,1,100,4035
1/10/2006 18:00,147,1,100,4035
1/10/2006 18:15,174,1,100,4035
1/10/2006 18:30,182,1,100,4035
1/10/2006 18:45,162,1,100,4035
1/10/2006 19:00,155,1,100,4035
1/10/2006 19:15,118,1,100,4035
1/10/2006 19:30,95,1,100,4035
1/10/2006 19:45,89,1,100,4035
1/10/2006 20:00,98,1,100,4035
1/10/2006 20:15,85,1,100,4035
1/10/2006 20:30,81,1,100,4035
1/10/2006 20:45,89,1,100,4035
1/10/2006 21:00,79,1,100,4035
1/10/2006 21:15,122,1,100,4035
1/10/2006 21:30,102,1,100,4035
1/10/2006 21:45,97,1,100,4035
1/10/2006 22:00,71,1,100,4035
1/10/2006 22:15,71,1,100,4035
1/10/2006 22:30,48,1,100,4035
