5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,SCATS
1/10/2006 0:00,37,1,100,3682
1/10/2006 0:15,30,1,100,3682
1/10/2006 0:30,32,1,100,3682
1/10/2006 0:45,34,1,100,3682
1/10/2006 1:00,27,1,100,3682
1/10/2006 1:15,17,1,100,3682
1/10/2006 1:30,21,1,100,3682
1/10/2006 1:45,15,1,100,3682
1/10/2006 2:00,13,1,100,3682
1/10/2006 2:15,13,1,100,3682
1/10/2006 2:30,5,1,100,3682
1/10/2006 2:45,13,1,100,3682
1/10/2006 3:00,14,1,100,3682
1/10/2006 3:15,8,1,100,3682
1/10/2006 3:30,3,1,100,3682
1/10/2006 3:45,7,1,100,3682
1/10/2006 4:00,9,1,100,3682
1/10/2006 4:15,3,1,100,3682
1/10/2006 4:30,3,1,100,3682
1/10/2006 4:45,8,1,100,3682
1/10/2006 5:00,6,1,100,3682
1/10/2006 5:15,7,1,100,3682
1/10/2006 5:30,13,1,100,3682
1/10/2006 5:45,14,1,100,3682
1/10/2006 6:00,11,1,100,3682
1/10/2006 6:15,21,1,100,3682
1/10/2006 6:30,29,1,100,3682
1/10/2006 6:45,28,1,100,3682
1/10/2006 7:00,37,1,100,3682
1/10/2006 7:15,42,1,100,3682
1/10/2006 7:30,49,1,100,3682
1/10/2006 7:45,33,1,100,3682
1/10/2006 8:00,42,1,100,3682
1/10/2006 8:15,48,1,100,3682
1/10/2006 8:30,51,1,100,3682
1/10/2006 8:45,76,1,100,3682
1/10/2006 9:00,90,1,100,3682
1/10/2006 9:15,103,1,100,3682
1/10/2006 9:30,133,1,100,3682
1/10/2006 9:45,110,1,100,3682
1/10/2006 10:00,109,1,100,3682
1/10/2006 10:15,129,1,100,3682
1/10/2006 10:30,142,1,100,3682
1/10/2006 10:45,130,1,100,3682
1/10/2006 11:00,140,1,100,3682
1/10/2006 11:15,130,1,100,3682
1/10/2006 11:30,145,1,100,3682
1/10/2006 11:45,129,1,100,3682
1/10/2006 12:00,142,1,100,3682
1/10/2006 12:15,167,1,100,3682
1/10/2006 12:30,138,1,100,3682
1/10/2006 12:45,129,1,100,3682
1/10/2006 13:00,146,1,100,3682
1/10/2006 13:15,160,1,100,3682
1/10/2006 13:30,137,1,100,3682
1/10/2006 13:45,121,1,100,3682
1/10/2006 14:00,155,1,100,3682
1/10/2006 14:15,169,1,100,3682
1/10/2006 14:30,107,1,100,3682
1/10/2006 14:45,121,1,100,3682
1/10/2006 15:00,138,1,100,3682
1/10/2006 15:15,140,1,100,3682
1/10/2006 15:30,127,1,100,3682
1/10/2006 15:45,139,1,100,3682
1/10/2006 16:00,126,1,100,3682
1/10/2006 16:15,124,1,100,3682
1/10/2006 16:30,119,1,100,3682
1/10/2006 16:45,137,1,100,3682
1/10/2006 17:00,148,1,100,3682
1/10/2006 17:15,137,1,100,3682
