loss,mape,val_loss,val_mape
0.03868377208709717,1220320.375,0.009063808247447014,1737344.5
0.01668855920433998,558510.9375,0.02415267750620842,322490.0625
0.01464524120092392,481162.53125,0.008237146772444248,1193186.875
0.012179511599242687,462597.65625,0.009652942419052124,515037.8125
0.011332259513437748,467054.90625,0.006500516086816788,1194160.75
0.010052775032818317,475178.28125,0.005263973958790302,1106509.375
0.009061956778168678,453343.125,0.007937383837997913,1176862.625
0.008100367151200771,442697.3125,0.004127245396375656,685432.75
0.00750315934419632,450934.875,0.005796608980745077,1147840.5
0.007187166251242161,455755.5,0.006929677911102772,1232111.875
0.006680645048618317,425952.09375,0.006658182013779879,492222.1875
0.005871434696018696,433097.03125,0.0068686786107718945,1222729.0
0.005809038411825895,415084.25,0.005427348427474499,1141210.625
0.005441825836896896,422936.65625,0.0033999751321971416,822782.0
0.00479038106277585,377493.90625,0.009603708051145077,354378.5625
0.005002495367079973,392942.78125,0.005663242191076279,1056020.125
0.004543626680970192,380651.4375,0.003074495354667306,724241.875
0.004360584542155266,359532.75,0.003642620285972953,767505.6875
0.004117310978472233,338828.65625,0.0030153009574860334,526442.375
0.004123071674257517,328028.21875,0.003057355061173439,633005.75
0.003959367983043194,318475.1875,0.0028741052374243736,567416.0625
0.003817613236606121,306279.09375,0.0031515401788055897,488421.375
0.0038976946379989386,299504.0,0.003107336349785328,472841.75
0.003697842126712203,301976.90625,0.0032232196535915136,716278.875
0.0037516953889280558,316787.59375,0.002834160579368472,513466.4375
0.003697842126712203,275932.25,0.003619546303525567,339966.1875
0.003608221421018243,269455.90625,0.0028074828442186117,469060.84375
0.0035585518926382065,269875.8125,0.003159742569550872,331217.78125
0.0034346410539001226,270834.5,0.0029056849889457226,443624.71875
0.003585231490433216,272836.21875,0.0029857801273465157,494889.625
0.0034829231444746256,281547.46875,0.003067384473979473,618899.4375
0.0033882984425872564,260746.296875,0.0031415000557899475,403913.03125
0.0034338999539613724,270349.1875,0.002923101419582963,341615.625
0.0033829461317509413,258633.765625,0.0034692997578531504,617611.6875
0.0034402667079120874,261496.0,0.004857758060097694,216095.46875
0.003376411274075508,276409.625,0.0030033006332814693,626822.875
0.0033319653011858463,271891.46875,0.0037275718059390783,804371.75
0.003421229077503085,274143.3125,0.0037663006223738194,736505.25
0.0033863727003335953,255195.546875,0.0027974857948720455,509638.9375
0.0033573810942471027,252971.515625,0.002763619413599372,428114.21875
0.003244078252464533,244197.34375,0.0031502770725637674,618718.5625
0.003348758677020669,244625.984375,0.0030825051944702864,359510.25
0.003351711668074131,235989.296875,0.002921026898548007,376676.71875
0.003292621346190572,254901.046875,0.002905972534790635,484799.125
0.003301517339423299,246597.828125,0.0030663509387522936,378684.625
0.0032770088873803616,236459.515625,0.002956768497824669,391533.5
0.0033224523067474365,259175.03125,0.0027718497440218925,472699.5625
0.0031752276699990034,226154.5625,0.004075775388628244,841311.9375
0.0032529402524232864,238211.9375,0.0033534409012645483,649709.8125
0.003242356004193425,257351.90625,0.002719215350225568,423951.28125
