loss,mape,val_loss,val_mape
0.002691208617761731,225473.40625,0.0009764501010067761,98581.1328125
0.00112352822907269,106159.5390625,0.0009649379644542933,111140.234375
0.0010663591092452407,96235.984375,0.0009279502555727959,118361.5234375
0.0010362601606175303,89926.9375,0.001017573056742549,90089.15625
0.0010166692081838846,85010.984375,0.0009240785730071366,103281.546875
0.0010036078747361898,81757.03125,0.0009621666977182031,69494.0703125
0.000994176254607737,82480.390625,0.0009080024901777506,86742.65625
0.0009841960854828358,80091.5859375,0.000933454604819417,67069.859375
0.0009776792721822858,77639.4921875,0.000984703190624714,107264.2109375
0.0009727843571454287,76343.390625,0.0008997841505333781,77715.015625
