loss,mape,val_loss,val_mape
0.005755527410656214,442875.875,0.0012693599564954638,100486.0390625
0.0015534263802692294,129540.7890625,0.001114541431888938,117706.796875
0.001477869926020503,99672.1171875,0.0010688272304832935,49087.04296875
0.001448166905902326,91774.484375,0.001085467985831201,51940.24609375
0.001438493956811726,81541.28125,0.0010946349939331412,42710.32421875
0.00142554915510118,80012.046875,0.0011300870683044195,38795.66015625
0.0014144586166366935,73531.46875,0.0014184040483087301,33405.6953125
0.0014094565995037556,69053.0546875,0.0010155370691791177,37607.546875
0.0013949760468676686,67445.1484375,0.0011457332875579596,33402.80078125
0.0013947089901193976,65394.53125,0.001022170064970851,36579.0390625
0.0013988555874675512,61804.90625,0.0010318742133677006,30851.91015625
0.0013988458085805178,60622.69140625,0.0011338596232235432,28527.115234375
0.001392894540913403,59523.46484375,0.000979550532065332,32136.853515625
0.0013882467756047845,61056.80078125,0.0009676592308096588,44551.97265625
0.0013915437739342451,59229.50390625,0.0010345284827053547,31044.072265625
0.0013828056398779154,57455.64453125,0.0009524024790152907,39196.75390625
0.0013887343229725957,59304.875,0.0010012781713157892,50761.7890625
0.0013819800224155188,57285.04296875,0.0009746249997988343,48904.24609375
0.0013944414677098393,57091.3359375,0.0010523126693442464,86759.734375
0.001386934774927795,56558.73828125,0.0009649732382968068,38761.99609375
