loss,mape,val_loss,val_mape
0.008375848643481731,180793.265625,0.007520041428506374,316238.84375
0.006412338465452194,172138.3125,0.006474037189036608,121463.0078125
0.0061068288050591946,169863.3125,0.0068639786913990974,272386.125
0.005996586289256811,170855.234375,0.0061220694333314896,204888.9375
0.005924454424530268,171119.53125,0.00612924387678504,180920.78125
0.005884187296032906,169343.390625,0.006377738900482655,210989.375
0.005839054007083178,169932.328125,0.006502372212707996,323056.9375
0.005781684070825577,170068.609375,0.005559233482927084,201629.796875
0.005728466901928186,168254.609375,0.00718847569078207,237046.671875
0.0057006580755114555,168713.984375,0.005935241002589464,141160.84375
