loss,mape,val_loss,val_mape
0.005486594047397375,360336.40625,0.0020869311410933733,96544.390625
0.001684557180851698,166791.109375,0.0018101496389135718,177392.390625
0.001254989649169147,133960.96875,0.0010635221842676401,85314.90625
0.0011612414382398129,117115.1875,0.0013027648674324155,55558.60546875
0.0011196642881259322,108755.828125,0.001184714026749134,231674.46875
0.0010910524288192391,103291.0859375,0.0010241029085591435,66114.3984375
0.001070408965460956,99725.7109375,0.0011186301708221436,139051.125
0.0010485344100743532,95812.96875,0.001043924712575972,114880.75
0.0010361411841586232,91096.0546875,0.0011479384265840054,80598.40625
0.0010276730172336102,90651.984375,0.0010682878782972693,79132.53125
