loss,mape,val_loss,val_mape
0.010807836428284645,592802.125,0.0012998625170439482,83595.953125
0.001559436903335154,110945.3359375,0.0010511630680412054,64716.2265625
0.001483377069234848,88426.3671875,0.00110146205406636,66787.4453125
0.0014515568036586046,72845.125,0.001230728579685092,25636.849609375
0.001445455476641655,62629.6328125,0.0010576858185231686,29794.318359375
0.0014370514545589685,60025.23828125,0.00103329261764884,32292.673828125
0.0014316829619929194,54846.06640625,0.0010465739760547876,32421.103515625
0.0014272090047597885,51877.50390625,0.0010392373660579324,29194.28125
0.0014218324795365334,53126.0625,0.001051842700690031,25708.3203125
0.0014214030234143138,48949.8046875,0.0010650621261447668,22187.53125
