loss,mape,val_loss,val_mape
0.0022883773781359196,265594.90625,0.0015622207429260015,223539.0
0.0012525876518338919,173098.75,0.0011179933790117502,180271.609375
0.0011606923071667552,153097.0625,0.0013960797805339098,95010.296875
0.0011153429513797164,145090.0625,0.0011677012080326676,89117.9140625
0.0010830425890162587,138132.640625,0.001121290260925889,116629.734375
0.0010619016829878092,135690.984375,0.0010828458471223712,99440.4609375
0.001045670942403376,131046.765625,0.0009613729198463261,106746.53125
0.0010328576900064945,128638.9375,0.0010716055985540152,103137.03125
0.001025462057441473,125037.5390625,0.0010558239882811904,169101.84375
0.0010195208014920354,124079.3125,0.0011119598057121038,131563.8125
